"lon","lat","MUN_NAME","SETT_NAME"
-99.12413848,19.46177973,"GUSTAVO A MADERO","7 DE NOVIEMBRE"
-99.10750082,19.465195,"GUSTAVO A MADERO","BONDOJITO"
-99.1048009,19.46625915,"GUSTAVO A MADERO","FAJA DE ORO"
-99.10573408,19.46407991,"GUSTAVO A MADERO","AMPL EMILIANO ZAPATA"
-99.10636217,19.4617589,"GUSTAVO A MADERO","AMPL MARTIRES DE RIO BLANCO"
-99.11776906,19.46399155,"GUSTAVO A MADERO","JOYITA"
-99.11739227,19.46477297,"GUSTAVO A MADERO","LA JOYITA"
-99.11250042,19.46553901,"GUSTAVO A MADERO","TABLAS DE SAN AGUSTIN"
-99.11645848,19.46628794,"GUSTAVO A MADERO","AMPL LA JOYITA"
-99.11087827,19.46262312,"GUSTAVO A MADERO","BELISARIO DOMINGUEZ"
-99.13223369,19.47466043,"GUSTAVO A MADERO","GUADALUPE INSURGENTES"
-99.13212167,19.46682656,"GUSTAVO A MADERO","VALLEJO"
-99.11374105,19.45946495,"GUSTAVO A MADERO","MARTIRES DE RIO BLANCO"
-99.1181297,19.46137929,"GUSTAVO A MADERO","EMILIANO ZAPATA"
-99.10372299,19.45671358,"GUSTAVO A MADERO","NUEVA TENOCHTITLAN"
-99.11047739,19.45818018,"GUSTAVO A MADERO","CUCHILLA LA JOYA"
-99.10829214,19.45701722,"GUSTAVO A MADERO","LA JOYA"
-99.10429835,19.4526984,"GUSTAVO A MADERO","MALINCHE"
-99.05812896,19.44856011,"GUSTAVO A MADERO","CUCHILLA DEL TESORO"
-99.07263972,19.45990295,"GUSTAVO A MADERO","BOSQUE DE SAN JUAN DE ARAGON"
-99.07536906,19.47263987,"GUSTAVO A MADERO","SAN JUAN DE ARAGON 7MA SECC"
-99.06665238,19.46794944,"GUSTAVO A MADERO","SAN JUAN DE ARAGON 6TA SECC"
-99.07748695,19.46523797,"GUSTAVO A MADERO","SAN JUAN DE ARAGON EJIDOS 2DA SECC"
-99.08698687,19.47382555,"GUSTAVO A MADERO","EL OLIVO"
-99.08998393,19.47336417,"GUSTAVO A MADERO","INDECO"
-99.09150488,19.47414625,"GUSTAVO A MADERO","HEROES DE CHAPULTEPEC"
-99.09275028,19.46909153,"GUSTAVO A MADERO","EJIDOS SAN JUAN DE ARAGON 1RA SECC"
-99.08727674,19.47128543,"GUSTAVO A MADERO","FOVISSSTE CUCHILLA"
-99.08862674,19.4734401,"GUSTAVO A MADERO","FOVISSTE RIO DE GUADALIPE"
-99.08048761,19.47006147,"GUSTAVO A MADERO","HORNOS DE ARAGON"
-99.08263427,19.47266212,"GUSTAVO A MADERO","INFONAVIT CAMINO SAN JUAN DE ARAGON"
-99.0802079,19.47169818,"GUSTAVO A MADERO","INFONAVIT LORETO FABELA"
-99.0806561,19.46900802,"GUSTAVO A MADERO","LORETO FABELA"
-99.08168457,19.47297024,"GUSTAVO A MADERO","LOS OLIVOS"
-99.08525403,19.46847477,"GUSTAVO A MADERO","SAN JUAN DE ARAGON"
-99.08903813,19.47226014,"GUSTAVO A MADERO","SAN MIGUEL 1RA SECC"
-99.08781521,19.47192557,"GUSTAVO A MADERO","SAN MIGUEL 2DA SECC"
-99.082019,19.46968136,"GUSTAVO A MADERO","BLANCA AVILA"
-99.08408824,19.47366957,"GUSTAVO A MADERO","CAMINO SAN JUAN DE ARAGON"
-99.08787243,19.47063099,"GUSTAVO A MADERO","LA CUCHILLA"
-99.06116069,19.45449806,"GUSTAVO A MADERO","ARAGON FOVISSSTE"
-99.09646392,19.45480683,"GUSTAVO A MADERO","FERNANDO CASAS ALEMAN"
-99.09818841,19.45279624,"GUSTAVO A MADERO","CERRO PRIETO"
-99.09973853,19.45485151,"GUSTAVO A MADERO","EX ESCUELA DE TIRO"
-99.0926737,19.4598612,"GUSTAVO A MADERO","SAN JUAN DE ARAGON 1RA SECC"
-99.08572165,19.45320984,"GUSTAVO A MADERO","SAN JUAN DE ARAGON 2DA SECC"
-99.07165327,19.45132655,"GUSTAVO A MADERO","SAN JUAN DE ARAGON 3RA SECC"
-99.06449399,19.45442418,"GUSTAVO A MADERO","SAN JUAN DE ARAGON 4TA Y 5TA SECC"
-99.0566842,19.45622077,"GUSTAVO A MADERO","NARCISO BASSOLS"
-99.0540324,19.45371391,"GUSTAVO A MADERO","AMPL SAN JUAN DE ARAGON CTM"
-99.05750398,19.4523835,"GUSTAVO A MADERO","CTM ARAGON"
-99.09524914,19.39267121,"IZTACALCO","GABRIEL RAMOS MILLAN SECC BRAMADERO"
-99.0887879,19.39288823,"IZTACALCO","EX EJIDO MAGDALENA MIXHUCA"
-99.09611211,19.38740121,"IZTACALCO","AMPL GABRIEL RAMOS MILLAN"
-99.0919452,19.38739498,"IZTACALCO","CUCHILLA GABRIEL RAMOS MILLAN"
-99.09959737,19.38728589,"IZTACALCO","MUJERES ILUSTRES"
-99.09724388,19.38253708,"IZTACALCO","LIC CARLOS ZAPATA 1RA Y 2DA SECC"
-99.06404665,19.41123701,"IZTACALCO","PANTITLAN"
-99.07229558,19.40848145,"IZTACALCO","AGUA CALIENTE"
-99.13158518,19.40130177,"IZTACALCO","VIADUCTO PIEDAD"
-99.12694513,19.39950645,"IZTACALCO","NUEVA SANTA ANITA"
-99.12959167,19.3947206,"IZTACALCO","SAN PEDRO"
-99.12489637,19.39571186,"IZTACALCO","SAN FRANCISCO XICALTONGO"
-99.12592919,19.39223989,"IZTACALCO","SANTIAGO NORTE"
-99.12022255,19.40131287,"IZTACALCO","EL RANCHITO"
-99.12330823,19.401475,"IZTACALCO","SANTA ANITA"
-99.11634418,19.40381899,"IZTACALCO","LA CRUZ"
-99.11504466,19.40056346,"IZTACALCO","COYUYA"
-99.10513963,19.40244463,"IZTACALCO","GRANJAS MEXICO"
-99.09368151,19.39862527,"IZTACALCO","MARIO MORENO"
-99.08075795,19.40460783,"IZTACALCO","CUCHILLA AGRICOLA ORIENTAL"
-99.08902149,19.40320449,"IZTACALCO","UNIDAD DEPORTIVA MAGDALENA MIXHUCA"
-99.07093453,19.39560852,"IZTACALCO","AGRICOLA ORIENTAL"
-99.08536256,19.39333312,"IZTACALCO","EL RODEO"
-99.07036485,19.39102407,"IZTACALCO","HERMANOS BLANCAS"
-99.06947642,19.3883645,"IZTACALCO","INFONAVIT SUR 20"
-99.11971861,19.39041516,"IZTACALCO","LA ASUNCION"
-99.12164131,19.39406023,"IZTACALCO","ZAPOTLA"
-99.12163039,19.39681268,"IZTACALCO","5 DE DICIEMBRE FOVISSSTE"
-99.11822893,19.39664733,"IZTACALCO","MERCADOS 1"
-99.11815582,19.39718689,"IZTACALCO","MERCADOS 2"
-99.11512179,19.39465722,"IZTACALCO","RICARDO FLORES MAGON"
-99.11803698,19.39495277,"IZTACALCO","EX EMPLEADOS DE LA FORD"
-99.11653176,19.39676642,"IZTACALCO","LOS REYES"
-99.1154773,19.39141955,"IZTACALCO","AMADO NERVO"
-99.11733397,19.39287439,"IZTACALCO","SAN MIGUEL"
-99.10852512,19.39192885,"IZTACALCO","JUVENTINO ROSAS"
-99.11189577,19.39632565,"IZTACALCO","TLAZINTLA"
-99.10133544,19.39309539,"IZTACALCO","GABRIEL RAMOS MILLAN"
-99.10668948,19.39568287,"IZTACALCO","GABRIEL RAMOS MILLAN SECC TLACOTAL"
-99.10387381,19.38785321,"IZTACALCO","INPI LOS PICOS"
-99.10155993,19.38864551,"IZTACALCO","EL MOSCO"
-99.1014191,19.38710173,"IZTACALCO","INPI IZTACALCO"
-99.11348228,19.38952991,"IZTACALCO","LOS PICOS DE IZTACALCO 1RA SECC"
-99.10714263,19.38852704,"IZTACALCO","LOS PICOS DE IZTACALCO 2DA SECC"
-99.12358883,19.38688665,"IZTACALCO","BARRIO DE SANTIAGO"
-99.1298395,19.38654201,"IZTACALCO","REFORMA IZTACCIHUATL NORTE"
-99.12751483,19.38847961,"IZTACALCO","SANTIAGO SUR"
-99.12368004,19.38892295,"IZTACALCO","MAESTROS DE IZTACALCO"
-99.12315977,19.384695,"IZTACALCO","SANTIAGO"
-99.12863854,19.38101408,"IZTACALCO","MILITAR MARTE"
-99.12877906,19.37758927,"IZTACALCO","REFORMA IZTACCIHUATL SUR"
-99.1061694,19.38409642,"IZTACALCO","IZTACALCO INFONAVIT"
-99.12013892,19.38788901,"IZTACALCO","SANTA CRUZ"
-99.11714519,19.38729438,"IZTACALCO","JARDINES DE TECMA"
-99.12133486,19.38443312,"IZTACALCO","MARTIRES DE TLATELOLCO"
-99.11604039,19.38452296,"IZTACALCO","BENITO JUAREZ"
-99.12116122,19.38541756,"IZTACALCO","CAMPAMENTO 2 DE OCTUBRE"
-99.08936755,19.36476822,"IZTAPALAPA","BARRIO SAN JOSE"
-99.09662553,19.35900312,"IZTAPALAPA","BARRIO SAN LUCAS"
-99.08904536,19.35941305,"IZTAPALAPA","BARRIO SAN PABLO"
-99.08719006,19.36310487,"IZTAPALAPA","BARRIO SAN PEDRO"
-99.10207059,19.3621287,"IZTAPALAPA","BARRIO SANTA BARBARA"
-99.09197252,19.36366214,"IZTAPALAPA","BARRIO LA ASUNCION"
-99.09553956,19.36448053,"IZTAPALAPA","BARRIO SAN IGNACIO"
-99.08246288,19.38876079,"IZTAPALAPA","REAL DEL MORAL"
-99.07775464,19.38743046,"IZTAPALAPA","DOCTOR ALFONSO ORTIZ TIRADO"
-99.08832763,19.375408,"IZTAPALAPA","CENTRAL DE ABASTOS"
-99.08742678,19.38595396,"IZTAPALAPA","LOS PASEOS DE CHURUBUSCO"
-99.1119856,19.3633412,"IZTAPALAPA","ESCUADRON 201"
-99.11769203,19.3667761,"IZTAPALAPA","SECTOR POPULAR"
-99.10709352,19.36365215,"IZTAPALAPA","GRANJAS SAN ANTONIO"
-99.12651352,19.36002186,"IZTAPALAPA","CACAMA"
-99.12391105,19.35933495,"IZTAPALAPA","UNIDAD HAB XOPA"
-99.12531948,19.36430381,"IZTAPALAPA","UNIDAD MODELO"
-99.1182331,19.36091272,"IZTAPALAPA","HEROES DE CHURUBUSCO"
-99.12063081,19.35716787,"IZTAPALAPA","MEXICALTZINGO"
-99.04381984,19.39180301,"IZTAPALAPA","JUAN ESCUTIA"
-99.03870214,19.39023038,"IZTAPALAPA","LA VALENCIANA"
-99.03225981,19.38778386,"IZTAPALAPA","VOCEADORES"
-99.02778761,19.38307132,"IZTAPALAPA","SAN LORENZO XICOTENCATL"
-99.02026263,19.36936137,"IZTAPALAPA","ZONA URB STA MARTHA ACATITLA NORTE"
-99.01044844,19.37168315,"IZTAPALAPA","FUENTES DE ZARAGOZA"
-99.00650612,19.37275147,"IZTAPALAPA","SOLIDARIDAD"
-99.00245821,19.36953741,"IZTAPALAPA","UNIDAD HAB LA COLMENA"
-98.99758355,19.36489138,"IZTAPALAPA","CONJ URBANO POP ERMITA ZARAGOZA"
-99.05604889,19.35793388,"IZTAPALAPA","UNIDAD HAB VICENTE GUERRERO"
-99.05867075,19.36875516,"IZTAPALAPA","CHINAMPAC DE JUAREZ"
-99.04941854,19.3685157,"IZTAPALAPA","RENOVACION"
-99.05442458,19.39137764,"IZTAPALAPA","TEPALCATES"
-99.05277416,19.38620854,"IZTAPALAPA","REFORMA EDUCATIVA"
-99.05699973,19.386135,"IZTAPALAPA","UNID HAB EJERC CONSTITUCIONALISTA"
-99.05753857,19.37518457,"IZTAPALAPA","CABEZA DE JUAREZ VI"
-99.04985376,19.37944894,"IZTAPALAPA","UNIDAD HAB CABEZA DE JUAREZ"
-99.04381559,19.38442217,"IZTAPALAPA","UNIDAD HAB IGNACIO ZARAGOZA"
-99.04229876,19.38682352,"IZTAPALAPA","GUELATAO BENITO JUAREZ"
-99.02777434,19.37282149,"IZTAPALAPA","JOSE MARIA MORELOS Y PAVON"
-99.03563132,19.38130331,"IZTAPALAPA","UNIDAD HAB EJERCITO DE ORIENTE"
-99.0303609,19.37628737,"IZTAPALAPA","EL PARAISO"
-99.0363216,19.37329724,"IZTAPALAPA","FRACC POPULAR ALVARO OBREGON"
-99.02803135,19.36858027,"IZTAPALAPA","UNID HAB EJERC DE OTE ZONA PEÑON"
-99.06637475,19.35722133,"IZTAPALAPA","PROGRESISTA"
-99.06914385,19.35415929,"IZTAPALAPA","ALBARRADA"
-99.06318479,19.35593981,"IZTAPALAPA","UNIDAD HAB PLUTARCO ELIAS CALLES"
-99.06395462,19.35308612,"IZTAPALAPA","LA REGADERA"
-99.06348346,19.35839381,"IZTAPALAPA","LAS AMÉRICAS"
-99.06003956,19.34896512,"IZTAPALAPA","CONSTITUCION DE 1917"
-99.05532556,19.34658719,"IZTAPALAPA","COLONIAL IZTAPALAPA"
-99.05147432,19.34623999,"IZTAPALAPA","JACARANDAS"
-99.04405246,19.35755482,"IZTAPALAPA","UNIDAD HAB SANTA CRUZ MEYEHUALCO"
-99.07545273,19.3698661,"IZTAPALAPA","GUADALUPE DEL MORAL"
-99.07094418,19.36320655,"IZTAPALAPA","LEYES DE REFORMA 1RA SECCION"
-99.0687072,19.3669758,"IZTAPALAPA","LEYES DE REFORMA 2DA SECCION"
-99.06522959,19.37884334,"IZTAPALAPA","LEYES DE REFORMA 3RA SECCION"
-99.06729828,19.37004049,"IZTAPALAPA","VICENTINA"
-99.07122353,19.35844625,"IZTAPALAPA","LA PURISIMA"
-99.07291276,19.37837877,"IZTAPALAPA","LEYES DE REFORMA"
-99.07381454,19.38565787,"IZTAPALAPA","UNIDAD HAB CUCHILLA DEL MORAL II"
-99.06972798,19.38461474,"IZTAPALAPA","CUCHILLAS DEL MORAL I"
-99.07344509,19.38465662,"IZTAPALAPA","CUCHILLAS DEL MORAL II Y III"
-99.06569772,19.3731893,"IZTAPALAPA","SIDERAL"
-99.06972517,19.3697529,"IZTAPALAPA","UNIDAD HAB MARGARITA MAZA DE JUAREZ"
-99.06799356,19.35824549,"IZTAPALAPA","EVA SAMANO DE LOPEZ MATEOS"
-99.07965376,19.35744345,"IZTAPALAPA","BARRIO SAN MIGUEL"
-99.07133203,19.3510823,"IZTAPALAPA","2DA AMPLIACIÓN BARRIO SAN MIGUEL (SAN FELIPE TERREMOTES)"
-99.06664555,19.34990859,"IZTAPALAPA","AMPL SAN MIGUEL"
-99.07682644,19.36371498,"IZTAPALAPA","LA NORMA"
-99.07055569,19.35340627,"IZTAPALAPA","PRI"
-99.07666808,19.35974585,"IZTAPALAPA","GAVILAN"
-99.08030072,19.36496039,"IZTAPALAPA","UNIDAD HAB GAMMA GAVILAN"
-99.11874903,19.37403007,"IZTAPALAPA","SAN JUANICO NEXTIPAC"
-99.1147449,19.37129402,"IZTAPALAPA","SIFON"
-99.11332222,19.37269646,"IZTAPALAPA","AMPL SIFON"
-99.1209658,19.37229331,"IZTAPALAPA","LA VIGA"
-99.10665132,19.3749932,"IZTAPALAPA","JARDINES DE CHURUBUSCO"
-99.11142475,19.37506864,"IZTAPALAPA","MAGDALENA ATLAZOLPA"
-99.09944044,19.37685639,"IZTAPALAPA","SAN JOSE ACULCO"
-99.10433398,19.37377915,"IZTAPALAPA","ACULCO"
-99.11403777,19.37652944,"IZTAPALAPA","APATLACO MAGDALENA"
-99.10396525,19.37953254,"IZTAPALAPA","INFONAVIT LOS PICOS"
-99.10568101,19.37737714,"IZTAPALAPA","NUEVA ROSITA"
-99.10898113,19.37909143,"IZTAPALAPA","PURISIMA ATLAZOLPA"
-99.11290299,19.37758473,"IZTAPALAPA","NEZAHUALCOYOTL"
-99.11601288,19.38027598,"IZTAPALAPA","APATLACO"
-99.12054147,19.37778433,"IZTAPALAPA","EL TRIUNFO"
-99.11739306,19.37690646,"IZTAPALAPA","AMPL EL TRIUNFO"
-99.12456853,19.37087257,"IZTAPALAPA","EL RETOÑO"
-99.13156779,19.37102246,"IZTAPALAPA","SAN ANDRES TETEPILCO"
-99.13418573,19.37447119,"IZTAPALAPA","ZACAHUITZCO"
-99.1261118,19.37248989,"IZTAPALAPA","CHILERO I"
-99.12572521,19.37523788,"IZTAPALAPA","CHILERO II"
-99.13620688,19.36303617,"IZTAPALAPA","BANJIDAL"
-99.13168399,19.3645813,"IZTAPALAPA","MAESTRO JUSTO SIERRA"
-99.13211234,19.3608418,"IZTAPALAPA","SINATEL"
-99.12878004,19.36584978,"IZTAPALAPA","AMPL SINATEL"
-99.13597358,19.35812998,"IZTAPALAPA","EL PRADO"
-99.02364406,19.35010548,"IZTAPALAPA","SANTA MARIA AZTAHUACAN"
-99.03336532,19.3572718,"IZTAPALAPA","Z URB EJ STA MARIA AZTAHUACAN"
-99.03007365,19.3471865,"IZTAPALAPA","AMPL Z URB EJ STA MARIA AZTAHUACAN"
-99.02523161,19.34687597,"IZTAPALAPA","OJITO DE AGUA"
-99.00844092,19.35972895,"IZTAPALAPA","PUEBLO SANTA MARTHA ACATITLA"
-99.01770252,19.36202918,"IZTAPALAPA","PUEBLO SAN SEBASTIAN TECOLOXTITLAN"
-99.01360691,19.36413472,"IZTAPALAPA","EL EDEN"
-99.01793279,19.35576951,"IZTAPALAPA","PARAJE ZACATEPEC"
-99.01803137,19.3786041,"IZTAPALAPA","ZONA URB STA MARTHA ACATITLA SUR"
-99.02138965,19.35363386,"IZTAPALAPA","MONTE ALBAN"
-99.03411174,19.36783599,"IZTAPALAPA","COOPERATIVA BIATLON"
-99.03801825,19.36734,"IZTAPALAPA","EJÉRCITO DE AGUA PRIETA"
-99.0034139,19.35380756,"IZTAPALAPA","SANTIAGO ACAHUALTEPEC"
-99.00919951,19.35258839,"IZTAPALAPA","1RA AMPL SANTIAGO ACAHUALTEPEC"
-99.0108957,19.34753756,"IZTAPALAPA","2DA AMPL SANTIAGO ACAHUALTEPEC"
-98.99747297,19.35406501,"IZTAPALAPA","LOMAS DE ZARAGOZA"
-98.98568288,19.3477356,"IZTAPALAPA","SAN MIGUEL TEOTONGO (SECC MERCEDES)"
-98.99072504,19.33188805,"IZTAPALAPA","SAN MIGUEL TEOTONGO(SECC AVIS)"
-98.99296207,19.3386285,"IZTAPALAPA","SAN MIGUEL TEOTONGO(SECC CAMP)"
-98.99213696,19.33833564,"IZTAPALAPA","SAN MIGUEL TEOTONGO(SECC CORR)"
-98.98479671,19.34172932,"IZTAPALAPA","SAN MIGUEL TEOTONGO(SECC GUADALUPE)"
-98.99169443,19.3443606,"IZTAPALAPA","SAN MIGUEL TEOTONGO(SECC LA CRUZ)"
-98.99459331,19.34318113,"IZTAPALAPA","SAN MIGUEL TEOTONGO(SECC PALMAS)"
-98.98616971,19.33515096,"IZTAPALAPA","SAN MIGUEL TEOTONGO(SECC RANCHO BA)"
-98.98278481,19.3371,"IZTAPALAPA","PALMILLAS"
-98.99181265,19.35117009,"IZTAPALAPA","SAN MIGUEL TEOTONGO (SECC LAS TORR)"
-98.97262779,19.32693378,"IZTAPALAPA","LAS CRUCES"
-98.9712092,19.32875007,"IZTAPALAPA","MIGUEL DE LA MADRID"
-98.96636026,19.32731933,"IZTAPALAPA","SAN FRANCISCO APOLOCALCO"
-98.97716607,19.33556217,"IZTAPALAPA","AMPL EMILIANO ZAPATA"
-98.97788407,19.32863698,"IZTAPALAPA","HUITZICO"
-99.00698248,19.33706379,"IZTAPALAPA","LOMAS DE LA ESTANCIA"
-99.0162206,19.33868033,"IZTAPALAPA","XALPA"
-99.00352868,19.33298795,"IZTAPALAPA","SAN PABLO II"
-99.00492129,19.33080175,"IZTAPALAPA","POTRERO DE LA LUNA"
-99.00000064,19.334605,"IZTAPALAPA","SAN PABLO I"
-99.02276579,19.34272686,"IZTAPALAPA","CITLALLI"
-99.02577544,19.33560873,"IZTAPALAPA","PALMITAS"
-99.01993012,19.32923165,"IZTAPALAPA","TENORIOS"
-98.99857862,19.34413799,"IZTAPALAPA","IXTLAHUACAN"
-98.99713847,19.33626923,"IZTAPALAPA","MIRAVALLE"
-99.00362023,19.34463475,"IZTAPALAPA","MIGUEL DE LA MADRID HURTADO"
-99.04106912,19.3263051,"IZTAPALAPA","DESARROLLO URBANO QUETZALCOATL"
-99.04074747,19.34003154,"IZTAPALAPA","PUEBLO SANTA CRUZ MEYEHUALCO"
-99.02907842,19.32681362,"IZTAPALAPA","BUENAVISTA"
-99.04887661,19.3306879,"IZTAPALAPA","CARLOS HANK GONZALEZ"
-99.04440563,19.31591053,"IZTAPALAPA","ZONA RUSTICA"
-99.04232135,19.3192634,"IZTAPALAPA","DEGOLLADO"
-99.0448802,19.32156945,"IZTAPALAPA","LA MAGUEYERA I Y II"
-99.07832616,19.29924055,"IZTAPALAPA","VALLE DE SAN LORENZO"
-99.0479867,19.32497491,"IZTAPALAPA","MIXCOATL"
-99.03603782,19.33146095,"IZTAPALAPA","LOMAS DE SANTA CRUZ"
-99.06091749,19.34148039,"IZTAPALAPA","LOS ANGELES APANOAYA"
-99.05929623,19.3371972,"IZTAPALAPA","FRANCISCO VILLA"
-99.05491939,19.33997235,"IZTAPALAPA","LA HERA"
-99.03096971,19.33894659,"IZTAPALAPA","REFORMA POLITICA"
-99.03060311,19.34299761,"IZTAPALAPA","SIERRA DEL VALLE"
-99.06151465,19.33237389,"IZTAPALAPA","PRESIDENTES DE MEXICO"
-99.04813572,19.32113075,"IZTAPALAPA","LA POLVORILLA"
-99.05082241,19.33699026,"IZTAPALAPA","LAS PEÑAS"
-99.04569063,19.33486343,"IZTAPALAPA","AMPL LAS PENAS"
-99.05321644,19.33053928,"IZTAPALAPA","INSURGENTES"
-99.05507323,19.32276521,"IZTAPALAPA","CONGRESO AGRARISTA MEXICANO"
-99.05163421,19.32219512,"IZTAPALAPA","EL TRIANGULO"
-99.06512425,19.32769297,"IZTAPALAPA","PUENTE BLANCO"
-99.07328095,19.31973915,"IZTAPALAPA","ANO DE JUAREZ"
-99.06284415,19.31841596,"IZTAPALAPA","LOMAS DE SAN LORENZO"
-99.06335635,19.31056495,"IZTAPALAPA","PUEBLO SAN LORENZO TEZONCO"
-99.10400798,19.33785292,"IZTAPALAPA","EL MIRADOR"
-99.10537585,19.32953463,"IZTAPALAPA","ESTRELLA DE CULHUACAN"
-99.09920065,19.33164508,"IZTAPALAPA","FUEGO NUEVO"
-99.10243739,19.33242664,"IZTAPALAPA","LUIS ECHEVERRIA ALVAREZ"
-99.10728277,19.33733884,"IZTAPALAPA","PUEBLO CULHUACAN"
-99.10210508,19.33678586,"IZTAPALAPA","SAN MARCOS"
-99.10405226,19.33494963,"IZTAPALAPA","SAN SIMON CULHUACAN"
-99.11070059,19.33640616,"IZTAPALAPA","UNIDAD HAB SAN ANTONIO CULHUACAN"
-99.09909338,19.33944778,"IZTAPALAPA","VALLE DE LUCES 1RA SECCION"
-99.10159588,19.34026859,"IZTAPALAPA","VALLE DE LUCES 2DA. SECCION"
-99.09607012,19.33898457,"IZTAPALAPA","VALLE DE LUCES 3RA SECCION"
-99.11288815,19.34186406,"IZTAPALAPA","BARRIO SAN ANTONIO CULHUACAN"
-99.11280066,19.3378379,"IZTAPALAPA","BARRIO TULA CULHUACAN"
-99.10557352,19.34102083,"IZTAPALAPA","VALLE DE LUCES"
-99.10979705,19.34397022,"IZTAPALAPA","MINERVA"
-99.11203613,19.35325835,"IZTAPALAPA","PROGRESO DEL SUR"
-99.11695006,19.35355227,"IZTAPALAPA","GRANJAS ESMERALDA"
-99.10835015,19.35299885,"IZTAPALAPA","LOS CIPRESES"
-99.11484426,19.34782196,"IZTAPALAPA","VALLE DEL SUR"
-99.09795771,19.35390779,"IZTAPALAPA","RICARDO FLORES MAGON"
-99.10314143,19.35336427,"IZTAPALAPA","SANTA ISABEL INDUSTRIAL"
-99.09296835,19.35539985,"IZTAPALAPA","EL SANTUARIO"
-99.09760972,19.34866522,"IZTAPALAPA","ESTRELLA DEL SUR"
-99.10188224,19.34970232,"IZTAPALAPA","AMPL RICARDO FLORES MAGON"
-99.09451387,19.35149692,"IZTAPALAPA","AMPL EL SANTUARIO"
-99.08835835,19.35564836,"IZTAPALAPA","EL MOLINO"
-99.08672744,19.35066014,"IZTAPALAPA","LOMAS EL MANTO"
-99.06874922,19.34529103,"IZTAPALAPA","LOS ANGELES"
-99.07236594,19.34249541,"IZTAPALAPA","PARAJE SAN JUAN"
-99.06324767,19.34358563,"IZTAPALAPA","CUITLAHUAC EL ROSAL"
-99.08135909,19.35025556,"IZTAPALAPA","EL MANTO"
-99.09452364,19.35667883,"IZTAPALAPA","UNIDAD HAB CUITLAHUAC"
-99.08014112,19.35261815,"IZTAPALAPA","8VA AMPLIACION SAN MIGUEL"
-99.08494198,19.35157589,"IZTAPALAPA","PLAN DE IGUALA"
-99.07105697,19.33600524,"IZTAPALAPA","SAN LORENZO TEZONCO"
-99.07740978,19.33778059,"IZTAPALAPA","UNIDAD HAB FOVISSSTE SAN JUAN"
-99.07001301,19.33775357,"IZTAPALAPA","PARAJE SAN JUAN 2DA AMPL"
-99.06608023,19.3369774,"IZTAPALAPA","SAN JUAN JOYA"
-99.10914788,19.34802614,"IZTAPALAPA","LOS REYES CULHUACAN"
-99.10256222,19.34498774,"IZTAPALAPA","Z URB EJ LOS REYES CULHUACAN"
-99.08714102,19.32867674,"IZTAPALAPA","SAN NICOLAS TOLENTINO"
-99.08989108,19.35222422,"IZTAPALAPA","SANTA MARIA DEL MONTE"
-99.09137361,19.33625,"IZTAPALAPA","PANTEON CIVIL DE IZTAPALAPA"
-99.08283956,19.33378499,"IZTAPALAPA","SAN JUAN XALPA"
-99.089619,19.34987169,"IZTAPALAPA","AMPL VERACRUZANA"
-99.08843475,19.35015775,"IZTAPALAPA","ESTADO DE VERACRUZ"
-99.08285039,19.33992885,"IZTAPALAPA","INFONAVIT SAN FRANCISCO"
-99.07999711,19.34593898,"IZTAPALAPA","PARAJE SAN JUAN CERRO"
-99.07730821,19.3501947,"IZTAPALAPA","SAN JUAN CENTRO"
-99.08083354,19.32999593,"IZTAPALAPA","BENITO JUAREZ"
-99.0766385,19.32691628,"IZTAPALAPA","CERRO DE LA ESTRELLA"
-99.07223672,19.3342316,"IZTAPALAPA","EL RODEO"
-99.07853298,19.32217747,"IZTAPALAPA","MARIA ESTHER ZUNO DE ECHEVERRIA"
-99.09223793,19.34275096,"IZTAPALAPA","PARQUE NACIONAL CERRO DE LA ESTRELLA"
-99.07242272,19.33236169,"IZTAPALAPA","SABADELL BELLAVISTA"
-99.07263097,19.33045603,"IZTAPALAPA","UNIDAD HAB BELLAVISTA"
-99.06854899,19.3298456,"IZTAPALAPA","AMPL BELLAVISTA"
-99.06751038,19.33252203,"IZTAPALAPA","CASA BLANCA"
-99.07173101,19.32843281,"IZTAPALAPA","SAN JUAN ESTRELLA"
-99.10516367,19.32700097,"IZTAPALAPA","ZONA URBANA EJIDAL SAN ANDRÉS TOMATLAN"
-99.10087409,19.32919213,"IZTAPALAPA","12 DE DICIEMBRE"
-99.10093858,19.32442755,"IZTAPALAPA","SAN ANDRES TOMATLAN"
-99.09784179,19.32768006,"IZTAPALAPA","SANTA MARIA TOMATLAN"
-99.09450437,19.32398979,"IZTAPALAPA","LOMAS ESTRELLA 1RA SECCION"
-99.08096222,19.31757009,"IZTAPALAPA","VERGEL"
-99.0939962,19.32704361,"IZTAPALAPA","CAMPESTRE ESTRELLAS"
-99.08764941,19.32358125,"IZTAPALAPA","GRANJAS ESTRELLA"
-99.08748193,19.3075494,"IZTAPALAPA","TRIANGULO DE LAS AGUJAS"
-99.08472334,19.31220849,"IZTAPALAPA","UNIDAD HAB MILITAR SEDENA"
-99.09036858,19.32029589,"IZTAPALAPA","UNIDAD HAB TULYEHUALCO"
-99.09141018,19.31641618,"IZTAPALAPA","LOMAS ESTRELLA"
-99.09397561,19.31806571,"IZTAPALAPA","LOMAS ESTRELLA 2DA SECCION"
-99.09183804,19.31221291,"IZTAPALAPA","UNIDAD HAB CARLOS JONGITUD BARRIOS"
